#	REAL	NALLORB	NKPOINT
	T	8	1
#IKPOINT
	1
#MATRIX
-3.468689999999999829e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	-2.876472533235197027e-01	-1.291778645430430583e-01	-5.736649579503842403e-17	-2.237426246018008047e-01
+0.000000000000000000e+00	-1.325550000000000062e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+1.706988313236654231e-01	-2.372203198138912728e-02	+3.852360859772319547e-17	+1.653684016782950295e-01
+0.000000000000000000e+00	+0.000000000000000000e+00	-1.325550000000000062e-01	+0.000000000000000000e+00	+7.580550912485570819e-17	+3.852360859772319547e-17	-1.191975232058108541e-01	+6.923219711999326911e-17
+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	-1.325550000000000062e-01	+2.956590486452183031e-01	+1.653684016782950295e-01	+6.923219711999326911e-17	+1.672289504674545069e-01
-2.876472533235197027e-01	+1.706988313236654231e-01	-7.580550912485570819e-17	+2.956590486452183031e-01	-6.825470000000000148e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00
-1.291778645430430583e-01	-2.372203198138912728e-02	-3.852360859772319547e-17	+1.653684016782950295e-01	+0.000000000000000000e+00	-2.606169999999999876e-01	+0.000000000000000000e+00	+0.000000000000000000e+00
+5.736649579503842403e-17	-3.852360859772319547e-17	-1.191975232058108541e-01	-6.923219711999326911e-17	+0.000000000000000000e+00	+0.000000000000000000e+00	-2.606169999999999876e-01	+0.000000000000000000e+00
-2.237426246018008047e-01	+1.653684016782950295e-01	-6.923219711999326911e-17	+1.672289504674545069e-01	+0.000000000000000000e+00	+0.000000000000000000e+00	+0.000000000000000000e+00	-2.606169999999999876e-01
